,id,age,income,net_worth,retirement_balance
1567,2746,44.0,75663.827655,117344.0,310240.0
1568,2747,53.0,108091.18236,6580.0,182000.0
1569,2748,32.0,232396.04207999998,795380.0,268000.0
1570,2750,69.0,22154368.737400003,27079812.2,239200.0
1571,2751,41.0,152408.56713,377200.0,271600.0
1572,2752,26.0,117819.38878,129100.0,39800.0
1573,2754,51.0,167541.33267,1320100.0,1220000.0
1574,2757,73.0,1527544.589166,17143676.0,12917400.0
1575,2762,83.0,1654011.27256,42667690.0,2000000.0
1576,2763,40.0,194564.12826,1522740.0,986000.0
1577,2764,43.0,24212.4248496,365860.0,36400.0
1578,2766,52.0,154354.20841599998,1548800.0,593600.0
1579,2769,75.0,121062.12425,1241600.0,1988800.0
1580,2770,78.0,168406.062122,6662600.0,1600000.0
1581,2771,58.0,714698.8978040001,38781100.0,48000.0
1582,2772,66.0,824951.903808,16448600.0,18600000.0
1583,2775,46.0,599906.06212,3857400.0,4300000.0
1584,2776,35.0,59017.785571199995,271580.0,78800.0
1585,2777,67.0,245366.98397,10251700.0,5900000.0
1586,2779,50.0,183755.01002,2308580.0,3567600.0
1587,2780,80.0,179431.36273,4530000.0,334000.0
1588,2781,48.0,102686.62325,258980.0,142400.0
1589,2782,34.0,359943.637276,1003286.0,19840.0
1590,2783,68.0,29833.166332599998,394300.0,200.0
1591,2784,56.0,218128.006014,1313180.0,885000.0
1592,2785,58.0,1504629.25854,26954900.0,3414000.0
1593,2788,75.0,2410433.36674,36825800.0,2700000.0
1594,2792,54.0,168406.062126,1625270.0,650600.0
1595,2795,63.0,309573.14629199996,3878400.0,5310000.0
1596,2797,58.0,9036422.84568,119459120.0,1231200.0
1597,2798,45.0,54045.59118199999,69460.0,126000.0
1598,2799,41.0,583260.0200400001,11105000.0,500000.0
1599,2800,38.0,370752.75551,1993566.0,16120.0
1600,2801,68.0,125169.58917600001,213220.0,17600.0
1601,2804,68.0,1541380.26052,26372520.0,13768000.0
1602,2806,80.0,6072778.8076,80366086.0,1396800.0
1603,2810,27.0,89283.3166336,401788.0,43200.0
1604,2813,73.0,1988877.75552,126660280.0,11688000.0
1605,2817,61.0,223748.74749000004,701200.0,325600.0
1606,2818,50.0,217047.094186,1363800.0,1800000.0
1607,2819,63.0,386944.814628,8704200.0,992000.0
1608,2821,58.0,398207.915832,2521400.0,3150000.0
1609,2823,63.0,132087.42484599998,2048228.0,1904800.0
1610,2824,78.0,1109231.71346,15230070.0,6760000.0
1611,2825,81.0,1674332.41482,32913800.0,1140000.0
1612,2826,50.0,5058667.3347,18976180.0,1561000.0
1613,2827,27.0,65503.2565128,134232.0,42800.0
1614,2830,48.0,140518.53707,1377450.0,963200.0
1615,2831,63.0,257473.19639399997,2320300.0,1100000.0
1616,2834,59.0,108091.18236,319300.0,65200.0
1617,2835,54.0,91877.50501,11362.0,25600.0
1618,2836,35.0,81068.386774,188120.0,17800.0
1619,2838,56.0,33508.266533,250280.0,104000.0
1620,2842,74.0,324273.547094,83469320.0,11656400.0
1621,2845,75.0,73285.8216432,621660.0,276400.0
1622,2846,54.0,52964.679359,459120.0,500000.0
1623,2848,39.0,302655.31062,1425580.0,225960.0
1624,2849,40.0,383723.69739,806000.0,560000.0
1625,2851,45.0,324273.54709,728090.0,360000.0
1626,2854,74.0,64660.1452908,606340.0,340000.0
1627,2857,60.0,270227.95591,834680.0,1256400.0
1628,2860,76.0,57936.873747599995,2857140.0,80000.0
1629,2861,35.0,135113.97796,150960.0,66920.0
1630,2865,33.0,226991.48297,920210.0,10000.0
1631,2866,56.0,188078.657314,1314620.0,1100000.0
1632,2867,66.0,140304516.53599998,406719400.0,3332000.0
1633,2868,40.0,124304.85972,434490.0,376000.0
1634,2869,32.0,76960.9218438,104281.0,8000.0
1635,2875,55.0,186997.74549,1112780.0,600000.0
1636,2876,78.0,48100.576152199996,639560.0,140000.0
1637,2878,26.0,156732.21443,24296.0,8372.0
1638,2879,44.0,217263.27655,974800.0,766000.0
1639,2880,47.0,237800.6012,538704.4,182400.0
1640,2881,74.0,183538.82765599998,684900.0,860000.0
1641,2882,46.0,302655.31062,641180.0,486000.0
1642,2884,41.0,918991.232464,751100.0,360000.0
1643,2885,33.0,59450.150301,46600.0,50400.0
1644,2886,46.0,63773.797595,6516.0,14720.0
1645,2892,43.0,91445.14028039998,324600.33999999997,34000.0
1646,2894,60.0,36967.1843688,88770.0,114000.0
1647,2898,51.0,79987.47495,1036120.0,120000.0
1648,2901,83.0,51901.062124000004,490800.0,30800.0
1649,2902,64.0,294440.380762,1760100.0,545000.0
1650,2903,70.0,1591534.56916,32448920.0,7740000.0
1651,2905,61.0,1368434.3687200001,19264500.0,3820000.0
1652,2907,54.0,259418.83767999997,4609600.0,240000.0
1653,2908,84.0,127331.41282599999,2008800.0,1080000.0
1654,2909,47.0,7838772.545100001,95417582.0,2105200.0
1655,2910,66.0,8837535.070120001,77890200.0,1138000.0
1656,2911,66.0,686162.82565,5383600.0,4800000.0
1657,2916,49.0,54045.59118199999,697604.0,165600.0
1658,2918,34.0,59450.150301,153040.0,20000.0
1659,2919,58.0,150030.56112199998,1747560.0,378800.0
1660,2920,73.0,70259.268537,164980.0,26000.0
1661,2921,64.0,216506.63827599998,992940.0,1553000.0
1662,2922,55.0,149165.83166,490462.0,440000.0
1663,2923,55.0,928287.074148,11959478.0,1025200.0
1664,2925,26.0,1080911.8236,2123130.0,590000.0
1665,2926,62.0,305681.863726,2476500.0,599200.0
1666,2927,80.0,90733900.3006,1017960800.0,49074000.0
1667,2930,53.0,6137417.33466,29633600.0,9040000.0
1668,2932,72.0,958768.787578,36308550.0,4800000.0
1669,2933,43.0,1463554.6092000003,56763780.0,693600.0
1670,2934,67.0,359943.637274,12164608.0,2250000.0
1671,2935,38.0,158894.03808,295050.0,90000.0
1672,2938,62.0,1264018.28658,17389860.0,4000000.0
1673,2939,42.0,26806.6132264,18040.0,10880.0
1674,2941,61.0,50802.855711,533870.0,107600.0
1675,2944,79.0,295305.11022000003,4183240.0,2849200.0
1676,2948,53.0,403180.11022,4014600.0,4710800.0
1677,2952,55.0,98795.3406816,140226.0,26000.0
1678,2953,80.0,143545.09018199999,671198.0,61200.0
1679,2954,48.0,118900.3006,293340.0,162000.0
1680,2955,57.0,458738.97795399994,3360400.0,2700000.0
1681,2956,54.0,618281.56313,7836100.0,760000.0
1682,2958,55.0,16399594.188599998,263221632.0,134040.0
1683,2959,55.0,413989.228458,3001802.2,741600.0
1684,2960,52.0,1413832.6653200001,11048092.0,2061200.0
1685,2963,58.0,315626.25251,873480.0,350600.0
1686,2964,70.0,40858.46693419999,3874286.0,34000.0
1687,2965,46.0,2096968.9379,2752050.0,922600.0
1688,2970,64.0,262661.57315,381260.0,510000.0
1689,2971,39.0,119332.66532999999,241167.8,256400.0
1690,2973,66.0,314977.70541200007,2520540.0,985000.0
1691,2974,37.0,51883.767535,126100.0,165200.0
1692,2976,64.0,161055.861724,785500.0,738400.0
1693,2977,43.0,97282.064128,139404.0,60800.0
1694,2978,30.0,276713.42685,2132520.0,460000.0
1695,2979,54.0,76096.19238500002,282608.0,40000.0
1696,2980,54.0,2864416.3327,12856700.0,7220000.0
1697,2981,56.0,81500.75150320001,578600.0,392000.0
1698,2983,72.0,1126310.12024,6657400.0,8104000.0
1699,2984,34.0,92093.68737479998,2880.0,24000.0
1700,2986,51.0,41074.649299,177839.0,4452.0
1701,2988,68.0,931097.444888,31838200.0,4200000.0
1702,2992,60.0,3171395.29056,113094600.0,41452400.0
1703,2994,67.0,45614.478957800005,388980.0,17880.0
1704,2998,59.0,22050.6012026,5812.0,6000.0
1705,3002,33.0,59450.150301,29420.0,17560.0
1706,3004,83.0,19888.777555200002,561700.0,86000.0
1707,3005,57.0,33508.266533,26180.0,50000.0
1708,3006,41.0,204724.69939800003,344240.0,39600.0
1709,3008,64.0,626712.6753519999,2138528.0,2230000.0
1710,3010,70.0,110253.00601099999,1282400.0,1027600.0
1711,3011,37.0,41290.8316634,1321.0,600.0
1712,3012,67.0,206021.79358799997,5874490.0,5590000.0
1713,3013,71.0,231963.67735400004,4412800.0,1400000.0
1714,3014,67.0,381129.509018,789740.0,75400.0
1715,3015,33.0,86472.945892,46300.0,18000.0
1716,3017,68.0,82317920.8418,110246000.0,254400.0
1717,3019,74.0,145490.731462,1224220.0,461200.0
1718,3024,63.0,8751062.124359999,44755400.0,5882400.0
1719,3025,69.0,86472.945892,866000.0,1000000.0
1720,3027,46.0,114360.47094399999,375605.0,276400.0
1721,3028,25.0,48208.667334399994,4690.0,2880.0
1722,3030,42.0,137491.983968,405796.0,40000.0
1723,3032,52.0,67665.0801604,385788.0,400000.0
1724,3033,60.0,237800.6012,1786900.0,1060000.0
1725,3034,92.0,2635479.20842,72436000.0,600000.0
1726,3035,18.0,168622.24449,23640.0,12720.0
1727,3037,64.0,42804.1082164,841600.0,840000.0
1728,3038,62.0,192402.30460799998,554228.0,345200.0
1729,3039,67.0,50802.855711,811564.0,1400000.0
1730,3041,70.0,626280.3106219999,9854200.0,3600000.0
1731,3042,59.0,261580.66132,10396400.0,4800000.0
1732,3044,67.0,786255.2605219999,26155000.0,5100000.0
1733,3046,87.0,157164.579158,655750.0,224400.0
1734,3047,59.0,499813.62725799996,56522.0,63000.0
1735,3048,67.0,98146.7935872,238200.0,210000.0
1736,3050,56.0,98362.975952,160182.0,214000.0
1737,3051,37.0,268930.861724,1267600.0,816000.0
1738,3055,77.0,206237.975954,4233560.0,3560000.0
1739,3056,65.0,289684.36874,2183920.0,170000.0
1740,3057,40.0,356700.9018,354600.0,166000.0
1741,3062,45.0,54045.59118199999,565470.0,200000.0
1742,3063,60.0,108091.18236,4145278.0,1342000.0
1743,3064,61.0,144626.002006,941580.0,870000.0
1744,3066,43.0,2734706.9138,5567700.0,1077000.0
1745,3069,49.0,194347.945894,762200.0,478000.0
1746,3070,31.0,124953.40681399999,133440.0,26520.0
1747,3073,52.0,132952.15431,266470.0,149200.0
1748,3074,66.0,254014.27856,4215800.0,4640000.0
1749,3077,87.0,136648.872746,2120804.0,166000.0
1750,3078,76.0,191321.39278599998,1110760.0,650000.0
1751,3079,60.0,270227.95591,11440.0,2000.0
1752,3080,67.0,661301.8537079999,7820200.0,4029200.0
1753,3086,58.0,1338168.8376600002,48041800.0,2312800.0
1754,3087,49.0,255527.555108,731500.0,180000.0
1755,3088,67.0,2432051.6032,128371360.0,3693600.0
1756,3090,52.0,345891.78357,109200.0,112000.0
1757,3091,46.0,149598.196392,329400.0,180000.0
1758,3092,56.0,2423404.3086400004,25934800.0,2800000.0
1759,3093,32.0,74582.915832,100682.0,140000.0
1760,3097,74.0,329678.10621,3338840.0,2017600.0
1761,3098,53.0,132952.15431,235100.0,30000.0
1762,3099,70.0,29262444.8898,562771400.0,1235600.0
1763,3100,32.0,60531.062124000004,89270.0,100000.0
1764,3101,84.0,62476.70340720001,742000.0,200000.0
1765,3104,48.0,3275162.82566,32061500.0,3557200.0
1766,3108,66.0,264823.39679,806680.0,101400.0
1767,3109,30.0,66151.80360740001,1494682.0,14000.0
1768,3111,67.0,529646.7936,177501320.0,416000.0
1769,3113,60.0,1199812.1242,49971210.0,4400000.0
1770,3114,72.0,484680.861726,4751300.0,4192000.0
1771,3115,42.0,389776.80360799993,1089100.0,1026000.0
1772,3117,56.0,420474.6994,2906700.0,2225600.0
1773,3118,80.0,1651633.2665400002,46972800.0,4000000.0
1774,3121,73.0,93282.690381,585600.0,14000.0
1775,3122,60.0,195428.8577152,2255700.0,1307600.0
1776,3123,59.0,2674175.85172,21143400.0,5588800.0
1777,3124,50.0,1152252.004,3130000.0,1650000.0
1778,3125,58.0,601851.7034080001,8372600.0,7388000.0
1779,3126,66.0,707024.423848,8123080.0,4498000.0
1780,3131,59.0,266120.49098199996,2884176.0,993240.0
1781,3132,75.0,117062.750504,572400.0,504000.0
1782,3133,52.0,407719.93988,20148200.0,400000.0
1783,3135,58.0,140518.53707,422400.0,400000.0
1784,3137,65.0,244934.61924,6689000.0,300000.0
1785,3138,57.0,161055.86172,604400.0,400000.0
1786,3139,61.0,621524.2986,1905860.0,1800000.0
1787,3140,34.0,281037.07415,1249940.0,900000.0
1788,3141,35.0,56207.41483,132038.0,74000.0
1789,3142,29.0,89715.681363,213600.0,32000.0
1790,3143,60.0,496354.709416,12781300.0,3570000.0
1791,3144,72.0,245366.98397,1745070.0,599200.0
1792,3146,79.0,108739.72946000002,4474000.0,1350000.0
1793,3148,23.0,52748.4969942,10520.0,24000.0
1794,3149,78.0,393235.721444,5621300.0,4700000.0
1795,3150,32.0,270227.95591,141800.0,324000.0
1796,3151,55.0,277578.156314,1574400.0,371200.0
1797,3153,58.0,60098.6973948,764826.0,188800.0
1798,3154,64.0,111333.91783999998,1416950.0,2100000.0
1799,3155,52.0,219425.1002,459680.0,200000.0
1800,3158,72.0,4900854.208419999,163572160.0,8632000.0
1801,3159,58.0,4267439.87976,82180000.0,2420000.0
1802,3160,85.0,77285.195391,209630.0,40000.0
1803,3164,42.0,334434.11823799997,1751400.0,958000.0
1804,3165,50.0,286441.63327,1267920.0,1526800.0
1805,3166,55.0,194564.12826,504720.0,224800.0
1806,3167,72.0,29184.619238000003,1119000.0,800000.0
1807,3169,77.0,47560.12024,86000.0,100000.0
1808,3170,84.0,2963860.2204600004,84156400.0,470400.0
1809,3171,58.0,107442.63527000001,967740.0,27680.0
1810,3173,74.0,297899.2986,5455180.0,1346800.0
1811,3176,66.0,106361.723448,768800.0,316000.0
1812,3177,28.0,260932.11423000004,2859000.0,274000.0
1813,3179,43.0,86040.58116239999,805428.0,200000.0
1814,3180,79.0,62692.885771999994,1107100.0,72000.0
1815,3181,46.0,49938.12625260001,24428.0,2000.0
1816,3183,58.0,68745.991984,145464.2,3276.0
1817,3185,49.0,302871.49298599997,1165000.0,1000000.0
1818,3186,53.0,87770.04007979999,157500.0,4600.0
1819,3187,69.0,37399.5490984,836890.0,270000.0
1820,3188,72.0,107983.09118040002,1384282.4,100000.0
1821,3189,36.0,2231002.0039999997,11098286.6,300000.0
1822,3192,74.0,256176.10220599998,2237600.0,1812800.0
1823,3193,61.0,65287.0741482,905328.0,464800.0
1824,3194,47.0,220506.01201999997,495600.0,252400.0
1825,3195,50.0,198239.228458,1061400.0,596400.0
1826,3196,51.0,156732.21443,365270.0,374800.0
1827,3197,35.0,254662.82565199997,500300.0,494000.0
1828,3200,61.0,37183.36673359999,892980.0,253000.0
1829,3202,59.0,913586.673346,9925000.0,420000.0
1830,3204,95.0,302439.128256,4390200.0,500000.0
1831,3206,61.0,199968.68737199996,5001100.0,3534800.0
1832,3207,32.0,66800.35070119999,27370.0,6200.0
1833,3209,61.0,209048.346692,1076580.0,288000.0
1834,3210,59.0,248393.53707600004,471956.0,153600.0
1835,3211,52.0,394965.180358,723042.0,367600.0
1836,3213,59.0,171689872.242,667705418.0,3792400.0
1837,3215,45.0,432797.09418799996,2032200.0,167200.0
1838,3218,59.0,2010495.992,8844520.0,7402800.0
1839,3219,58.0,3177880.7615,13955020.0,14400000.0
1840,3221,51.0,135113.97796,935822.0,712800.0
1841,3222,45.0,189159.56914,935440.0,640000.0
1842,3223,45.0,310654.058118,815308.0,63000.0
1843,3225,33.0,102686.62325,199320.0,21000.0
1844,3226,64.0,277794.33868,1517882.0,2332000.0
1845,3228,68.0,29400.8016028,505600.0,170000.0
1846,3229,62.0,164514.779556,2837020.0,2013000.0
1847,3230,62.0,108091.18236,1075830.0,1246800.0
1848,3234,59.0,794470.1903799999,10538800.0,13370000.0
1849,3235,47.0,46695.39078159999,30694.0,36000.0
1850,3237,30.0,34589.178357,143168.0,36920.0
1851,3238,68.0,147652.55511000002,1698100.0,1484000.0
1852,3239,50.0,264823.39679,2551040.0,1788000.0
1853,3240,33.0,124304.85972,244138.0,34800.0
1854,3241,69.0,54045.59118199999,1182440.0,67200.0
1855,3242,41.0,495922.344686,3306000.0,2642000.0
1856,3243,59.0,6922159.318640001,98742360.0,152400.0
1857,3244,21.0,57936.87374739999,68680.0,36000.0
1858,3245,49.0,57720.69138280001,311824.0,23400.0
1859,3247,51.0,102686.623246,1885320.0,93400.0
1860,3248,33.0,71340.180361,173340.0,84000.0
1861,3249,29.0,52099.94989959999,119666.0,47200.0
1862,3250,87.0,17867688.627400003,990370440.0,2010400.0
1863,3252,39.0,217263.27655,714902.0,549172.0
1864,3253,42.0,148084.91984,455080.0,66800.0
1865,3254,61.0,43452.65531079999,47816.0,41400.0
1866,3255,61.0,7430404.05806,130928800.0,5869600.0
1867,3257,56.0,501543.08617200004,18679380.0,1158800.0
1868,3260,48.0,118900.3006,107900.0,150000.0
1869,3261,49.0,307411.322648,1082180.0,1324800.0
1870,3263,77.0,64854.709419,480700.0,34000.0
1871,3264,47.0,7747975.9519,49915360.0,1504400.0
1872,3265,36.0,183755.01002,28394.0,64080.0
1873,3267,55.0,525323.14629,3291874.0,2728000.0
1874,3270,62.0,128844.68937919999,780947.0,16000.0
1875,3271,66.0,201698.146292,5884900.0,9000000.0
1876,3272,39.0,75988.1012022,99746.0,84000.0
1877,3274,61.0,222667.83567,1173200.0,160000.0
1878,3275,39.0,1638662.32462,4194400.0,1230000.0
1879,3276,54.0,205373.24649,208900.0,124000.0
1880,3277,64.0,3949651.80358,59381220.0,13848000.0
1881,3279,73.0,348702.154308,3888564.0,2033200.0
1882,3285,50.0,128628.50701000002,143100.0,6760.0
1883,3286,46.0,104848.44689,1022540.0,320000.0
1884,3287,64.0,1052159.5691399998,20191312.0,8748000.0
1885,3289,67.0,1305092.93588,150092860.0,2944200.0
1886,3290,67.0,258986.472946,42070400.0,1700000.0
1887,3291,71.0,2873063.62724,97396200.0,20676000.0
1888,3292,40.0,599041.3326659999,9064304.0,28000.0
1889,3294,40.0,553210.671344,1425950.0,692800.0
1890,3295,67.0,546206.362724,1942135.0,428000.0
1891,3298,47.0,174891.533066,17993800.0,824000.0
1892,3300,88.0,34591556.3628,1061058400.0,1490400.0
1893,3303,41.0,205373.24649,474370.0,225200.0
1894,3306,44.0,151327.65531,844800.0,386800.0
1895,3308,67.0,50370.490982,1241260.0,193600.0
1896,3309,45.0,104416.082162,754684.0,488000.0
1897,3311,75.0,63773.7975952,433100.0,101200.0
1898,3313,63.0,37831.913828,14790.0,4000.0
1899,3314,66.0,3750764.0281,48855600.0,22409600.0
1900,3315,56.0,1340330.6613,4899800.0,1599200.0
1901,3316,31.0,91877.50501,167620.0,120000.0
1902,3319,40.0,2053732.4649,9976976.0,970000.0
1903,3321,73.0,120545.44839599999,1476320.0,14800.0
1904,3322,40.0,97930.61122240001,5454.0,41200.0
1905,3324,73.0,361240.73146399995,10549800.0,4560600.0
1906,3326,67.0,69394539.0784,450802000.0,572800.0
1907,3328,37.0,1489496.49298,4733400.0,109200.0
1908,3329,58.0,130357.965932,849720.0,594240.0
1909,3330,48.0,85392.034068,2642200.0,130000.0
1910,3332,60.0,1461392.78558,18223500.0,24000.0
1911,3333,76.0,165379.509018,2568400.0,1360000.0
1912,3335,56.0,198239.22845800003,2141020.0,1619600.0
1913,3337,53.0,118900.3006,352780.0,60720.0
1914,3340,66.0,47992.484969599995,84204.0,44000.0
1915,3344,59.0,728102.204408,15748000.0,2012000.0
1916,3346,57.0,59257747.9962,186974888.0,2403600.0
1917,3347,43.0,287306.362726,5508300.0,1600000.0
1918,3348,46.0,70907.8156312,61000.0,125600.0
1919,3351,67.0,61611.973948,636220.0,316000.0
1920,3352,31.0,38912.825651,102800.0,20000.0
1921,3353,73.0,1106205.160294,12321400.0,4819200.0
1922,3354,47.0,162136.77355,92000.0,121720.0
1923,3357,33.0,63773.797595,81528.0,34480.0
1924,3360,80.0,104524.17335,273260.0,28000.0
1925,3361,76.0,620443.38677,10537980.0,9750000.0
1926,3362,41.0,162136.77355,115800.0,160000.0
1927,3365,48.0,38912.825651,143396.0,1140.0
1928,3367,85.0,13656239.9798,202094200.0,980400.0
1929,3368,70.0,44317.3847696,1266800.0,460000.0
1930,3369,41.0,43236.472946,95201.0,6000.0
1931,3370,58.0,420474.6994,4364300.0,4250000.0
1932,3371,51.0,725291.83367,10974700.0,920000.0
1933,3372,68.0,419393.78758,13733400.0,3543600.0
1934,3375,63.0,4204746.99398,54596620.0,4598800.0
1935,3376,58.0,6195786.57314,37921540.0,4360000.0
1936,3377,29.0,84311.122244,128170.0,40000.0
1937,3379,75.0,574828.9078180001,8326000.0,1954400.0
1938,3381,64.0,2077512.52504,28043000.0,2856000.0
1939,3384,82.0,126034.31863799998,1551400.0,600000.0
1940,3386,69.0,217263.27655,314500.0,72800.0
1941,3387,27.0,71340.180361,23180.0,8800.0
1942,3388,56.0,75663.827655,170870.0,90000.0
1943,3390,54.0,114792.835672,2623450.0,134760.0
1944,3391,52.0,433229.458916,1486020.0,1796160.0
1945,3394,55.0,37831.913828,112970.0,25000.0
1946,3396,60.0,632333.4168339999,6163200.0,3100000.0
1947,3399,34.0,96201.152305,187800.0,120000.0
1948,3403,34.0,144193.637274,3443950.0,552800.0
1949,3404,69.0,74582.915832,2141884.0,1872800.0
1950,3405,71.0,832302.10421,10877900.0,11000000.0
1951,3408,74.0,168788.70491,2758540.0,1578720.0
1952,3410,67.0,2442860.72146,63196720.0,1052000.0
1953,3411,61.0,226018.662328,2828200.0,2698000.0
1954,3412,33.0,114144.28857799999,296748.0,14000.0
1955,3413,37.0,518837.67535,340740.0,90000.0
1956,3415,43.0,43452.6553108,41000.0,110000.0
1957,3416,35.0,258986.472946,598200.0,360000.0
1958,3418,63.0,1145766.5331,7188898.0,4800000.0
1959,3420,67.0,31130.2605208,548900.0,82000.0
1960,3421,56.0,139437.62525,806998.0,1308000.0
1961,3423,59.0,194218.236472,2468640.0,2592400.0
1962,3424,85.0,58671.893787600005,1288820.0,25600.0
1963,3425,50.0,67665.0801602,39082.0,35696.0
1964,3427,88.0,381561.87375,4647800.0,60000.0
1965,3428,49.0,64206.16232439999,25556.0,2800.0
1966,3431,75.0,230472.019038,3403400.0,1434280.0
1967,3432,55.0,179647.545092,1186400.0,89760.0
1968,3433,68.0,60747.24448879999,746708.0,658000.0
1969,3435,61.0,342649.0481,6514594.0,9004560.0
1970,3436,63.0,6331981.46292,41556000.0,9426000.0
1971,3438,27.0,81068.386774,108640.0,120000.0
1972,3439,32.0,73502.004008,77008.0,23600.0
1973,3440,68.0,99443.887776,1097200.0,250000.0
1974,3441,33.0,70691.6332664,292040.0,100000.0
1975,3444,48.0,54045.59118199999,215942.0,80000.0
1976,3447,58.0,13675696.392799998,178845700.0,5196000.0
1977,3449,76.0,125169.58917600001,1014998.0,440000.0
1978,3450,57.0,631252.50502,583756560.0,1318800.0
1979,3453,64.0,44749.7494992,879400.0,500000.0
1980,3455,61.0,250987.72545399997,1692480.0,1409000.0
1981,3457,39.0,68313.6272546,74700.0,20000.0
1982,3460,39.0,120845.941884,341400.0,99200.0
1983,3461,67.0,384804.60922,10184400.0,2613600.0
1984,3463,72.0,245150.801604,140282400.0,2067200.0
1985,3467,73.0,3134644.2886,49867800.0,1040000.0
1986,3468,63.0,118900.3006,369878.0,300000.0
1987,3469,40.0,425230.7114220001,575008.0,130440.0
1988,3472,74.0,315410.070144,2997420.0,1600000.0
1989,3474,41.0,188294.83967800002,532400.0,2400.0
1990,3475,37.0,252933.36672999998,1909122.0,40000.0
1991,3476,39.0,74582.915832,21140.0,34200.0
1992,3477,75.0,109911.43787400001,552400.0,630000.0
1993,3478,52.0,199968.68737,210540.0,6000.0
1994,3480,22.0,37831.913828,1548.0,2000.0
1995,3481,66.0,29184.619238000003,604950.0,38000.0
1996,3482,55.0,50154.308617200004,536500.0,160000.0
1997,3483,44.0,9053717.43486,243112260.0,955600.0
1998,3489,47.0,34589.178357,102008.0,212000.0
1999,3490,64.0,256301487.976,1324973200.0,8801600.0
2000,3491,59.0,407719.939882,5030200.0,4300000.0
2001,3493,70.0,34970740.2304,54687322.0,5131600.0
2002,3496,57.0,479708.66733599995,26639560.0,4184400.0
2003,3499,34.0,444254.75951999996,235490.0,259240.0
2004,3501,68.0,169486.973948,2599700.0,813000.0
2005,3502,23.0,49721.943888,164980.0,90000.0
2006,3504,75.0,94904.0581162,968600.0,382000.0
2007,3505,49.0,348269.78958,3164400.0,1568400.0
2008,3506,54.0,556237.22445,5309702.0,2978000.0
2009,3508,48.0,1818093.6873600003,21317600.0,60000.0
2010,3509,43.0,183755.01002,300880.0,261200.0
2011,3511,57.0,216182.36472999997,1347300.0,1400000.0
2012,3513,71.0,163433.867734,1239420.0,192000.0
2013,3515,75.0,3385415.83166,184670960.0,4877200.0
2014,3517,53.0,324057.36473,3855350.0,3616000.0
2015,3518,65.0,139221.44288600003,1592300.0,730000.0
2016,3519,43.0,103767.53507060002,86960.0,48920.0
2017,3522,49.0,149165.83166,1031260.0,1012000.0
2018,3524,55.0,954012.77556,1129868.0,214000.0
2019,3525,68.0,196293.587172,9789504.0,1302800.0
2020,3526,53.0,83014.02805619998,912957.0,828400.0
2021,3527,62.0,162352.955914,813300.0,220000.0
2022,3529,66.0,416151.0521,5010600.0,5300000.0
2023,3530,35.0,1232239.479,3745200.0,840000.0
2024,3531,78.0,280604.7094219999,1372660.0,879600.0
2025,3532,54.0,335515.03005799995,2320600.0,1500000.0
2026,3533,51.0,877268.0360720002,7849710.0,1200000.0
2027,3534,78.0,135330.160324,2607680.0,2477000.0
2028,3535,69.0,24860.971944,217838.0,114400.0
2029,3536,66.0,2758486.97396,257499024.0,734000.0
2030,3537,29.0,49073.396793600004,4140.0,4000.0
2031,3539,64.0,1136470.6913800002,4011880.0,1260000.0
2032,3540,31.0,356700.9018,780310.0,2760.0
2033,3543,74.0,2558734.46894,91271866.0,2286800.0
2034,3545,39.0,149598.196392,197740.0,40000.0
2035,3546,41.0,513433.11623,1332860.0,312800.0
2036,3547,62.0,775013.77756,3881000.0,1600000.0
2037,3548,38.0,232396.04207999998,2511200.0,640000.0
2038,3549,36.0,143328.907816,94420.0,134400.0
2039,3550,48.0,3439461.42284,18985900.0,5124000.0
2040,3552,51.0,726372.7454919999,5429800.0,1675000.0
2041,3554,76.0,91012.775551,1524940.0,852400.0
2042,3556,68.0,130574.148296,2547860.0,950000.0
2043,3557,54.0,139869.989978,754260.0,111640.0
2044,3559,77.0,79771.2925852,709003134.0,4284000.0
2045,3560,63.0,341135.771542,1922400.0,6000.0
2046,3561,38.0,387182.615234,766400.0,610000.0
2047,3562,78.0,318004.258518,1932300.0,1846000.0
2048,3565,61.0,172945.89178,920400.0,278000.0
2049,3567,66.0,399288.827654,1781642.0,106400.0
2050,3568,65.0,1491658.3166,11909770.0,2192000.0
2051,3569,76.0,20969.6893786,984620.0,1208000.0
2052,3572,39.0,62692.885771999994,155710.0,21600.0
2053,3576,36.0,23780.06012,14060.0,10000.0
2054,3578,36.0,60963.426853599995,600180.0,9560.0
2055,3580,71.0,315410.070144,291400.0,600000.0
2056,3582,59.0,9555260.52104,70387700.0,8736000.0
2057,3583,41.0,271957.41483200004,785600.0,660000.0
2058,3585,51.0,567694.889782,2859200.0,2000000.0
2059,3586,58.0,324273.54709,1591540.0,1208000.0
2060,3587,87.0,75880.01002,681000.0,1000000.0
2061,3589,62.0,157813.12625,4125404.0,770400.0
2062,3592,67.0,573315.631262,6377000.0,4000000.0
2063,3593,63.0,59017.785571399996,2153560.0,580000.0
2064,3594,68.0,1642985.97194,21689100.0,4000000.0
2065,3595,36.0,62692.885771999994,483160.0,10000.0
2066,3596,69.0,2320717.6854,65161450.0,12110000.0
2067,3597,55.0,156516.03206599999,696620.0,916400.0
2068,3599,35.0,124304.85972,714840.0,273280.0
2069,3600,52.0,487275.0501,11162620.0,2786000.0
2070,3602,59.0,423717.43487,2949600.0,3820000.0
