,current_pct,employer_cap
72374,5.5,11.5
72375,10.25,6.25
72376,13.5,8.5
72377,3.75,8.75
72378,9.0,2.5
72379,6.75,6.5
72380,5.0,6.25
72381,6.0,4.25
72382,12.25,4.25
72383,9.75,2.25
72384,7.0,6.5
72385,4.25,14.75
72386,5.25,6.25
72387,8.75,6.25
72388,10.0,2.75
72389,13.75,18.5
72390,6.5,10.75
72391,15.0,12.25
72392,8.0,11.25
72393,4.25,3.75
72394,12.25,11.5
72395,3.75,5.75
72396,6.25,4.0
72397,5.75,10.25
72398,8.25,3.25
72399,4.25,11.75
72400,12.75,4.0
72401,8.75,4.5
72402,9.0,8.5
72403,8.0,12.5
72404,3.25,8.25
72405,9.0,9.75
72406,11.75,7.75
72407,5.75,11.0
72408,4.75,10.0
72409,2.75,5.0
72410,9.0,7.75
72411,10.5,6.75
72412,5.75,2.25
72413,13.25,8.0
72414,6.0,6.0
72415,6.5,6.5
72416,10.25,7.5
72417,5.0,6.75
72418,12.0,11.75
72419,11.75,6.5
72420,10.5,10.25
72421,6.0,5.5
72422,2.75,6.25
72423,6.5,10.5
72424,6.75,10.0
72425,10.25,6.0
72426,5.75,2.25
72427,9.5,3.25
72428,9.75,13.25
72429,7.25,9.5
72430,12.0,16.5
72431,4.0,7.5
72432,6.25,5.25
72433,7.5,11.0
72434,5.5,13.75
72435,2.75,6.0
72436,11.75,12.0
72437,7.0,2.0
72438,8.25,7.75
72439,9.25,7.75
72440,14.0,5.25
72441,9.5,4.5
72442,6.25,7.5
72443,4.5,8.0
72444,8.0,5.0
72445,4.5,11.0
72446,7.25,6.0
72447,5.75,9.0
72448,3.75,3.75
72449,1.75,3.25
72450,3.75,10.75
72451,8.0,1.0
72452,6.25,3.5
72453,9.0,6.75
72454,9.0,6.75
72455,4.75,3.0
72456,8.75,7.75
72457,12.75,9.25
72458,4.0,7.75
72459,9.75,3.75
72460,8.0,13.5
72461,13.75,12.5
72462,9.25,7.0
72463,4.75,9.0
72464,12.25,7.5
72465,8.75,7.0
72466,9.5,8.75
72467,13.75,9.5
72468,1.75,6.5
72469,11.25,8.75
72470,0.75,6.75
72471,9.75,10.5
72472,3.75,10.5
72473,4.5,8.0
72474,5.0,6.5
72475,2.5,8.0
72476,2.25,6.0
72477,13.0,4.5
72478,5.0,7.25
72479,5.75,6.0
72480,11.75,13.5
72481,13.0,7.25
72482,8.75,7.25
72483,7.75,2.0
72484,4.75,10.5
72485,8.5,9.0
72486,6.25,9.25
72487,10.25,12.0
72488,7.75,1.75
72489,6.5,7.5
72490,7.25,9.5
72491,8.75,5.5
72492,14.0,9.0
72493,5.5,8.5
72494,10.25,3.25
72495,7.0,4.0
72496,13.75,6.5
72497,6.0,4.25
72498,8.25,10.0
72499,6.5,7.5
72500,5.75,8.75
72501,8.0,6.75
72502,4.5,4.75
72503,13.25,2.0
72504,11.25,5.75
72505,6.75,5.25
72506,7.25,6.0
72507,9.5,5.75
72508,14.0,10.5
72509,11.0,6.0
72510,11.0,8.0
72511,4.25,10.5
72512,8.5,13.0
72513,6.75,9.25
72514,10.25,11.5
72515,10.25,5.75
72516,3.0,7.5
72517,11.75,4.0
72518,10.25,8.25
72519,12.0,6.0
72520,4.75,6.0
72521,5.75,6.75
72522,15.0,1.5
72523,2.75,13.0
72524,6.0,13.25
72525,11.75,10.5
72526,9.25,7.0
72527,9.5,12.0
72528,3.5,4.0
72529,9.5,6.5
72530,1.5,6.5
72531,4.75,6.75
72532,6.75,13.25
72533,11.75,4.0
72534,2.0,7.5
72535,5.25,11.25
72536,8.25,11.5
72537,8.5,6.75
72538,3.0,8.75
72539,6.25,10.5
72540,3.5,3.0
72541,5.25,7.5
72542,4.5,5.75
72543,9.0,11.25
72544,7.5,7.25
72545,13.25,3.25
72546,13.5,2.25
72547,12.5,8.25
72548,7.25,7.25
72549,3.25,10.25
72550,3.0,9.0
72551,4.75,9.5
72552,2.5,8.75
72553,6.5,3.25
72554,9.75,9.25
72555,9.0,2.25
72556,11.25,7.25
72557,5.25,10.0
72558,2.0,5.25
72559,7.5,3.75
72560,9.25,7.0
72561,2.0,1.0
72562,10.75,6.0
72563,9.25,6.75
72564,2.0,8.75
72565,9.5,3.75
72566,9.5,5.5
72567,7.25,12.5
72568,6.5,7.25
72569,10.0,9.25
72570,10.75,7.0
72571,4.75,4.25
72572,5.75,7.0
72573,4.25,1.5
72574,5.5,1.75
72575,10.75,9.5
72576,11.0,9.25
72577,15.25,15.0
72578,8.25,7.75
72579,14.5,9.0
72580,14.25,4.5
72581,9.25,11.25
72582,12.25,14.0
72583,10.5,5.75
72584,6.75,3.75
72585,6.0,10.25
72586,10.5,4.0
72587,9.25,13.0
72588,12.75,3.0
72589,7.5,12.0
72590,8.5,8.5
72591,6.0,8.75
72592,13.25,5.25
72593,11.75,6.75
72594,10.25,4.0
72595,6.5,6.25
72596,6.25,7.75
72597,8.25,8.75
72598,7.25,7.0
72599,12.0,16.0
72600,12.25,11.5
72601,15.75,3.75
72602,8.0,4.0
72603,7.25,4.0
72604,3.0,11.0
72605,6.25,8.0
72606,7.0,3.5
72607,10.75,4.0
72608,9.25,6.0
72609,10.75,5.75
72610,3.25,2.0
72611,6.25,5.25
72612,8.25,4.0
72613,7.75,5.25
72614,8.5,9.75
72615,7.5,10.75
72616,4.0,11.0
72617,5.25,5.75
72618,9.25,8.75
72619,2.75,5.75
72620,10.25,5.5
72621,10.5,12.5
72622,7.0,7.0
72623,9.75,5.25
72624,5.0,12.0
72625,4.75,7.5
72626,6.25,12.0
72627,14.5,3.75
72628,6.5,4.0
72629,10.0,8.5
72630,5.5,5.25
72631,5.5,11.25
72632,12.25,10.5
72633,10.5,12.75
72634,5.75,6.75
72635,11.0,6.25
72636,11.25,4.5
72637,12.0,4.25
72638,14.0,2.0
72639,13.25,7.0
72640,5.0,8.75
72641,11.25,6.0
72642,10.5,10.25
72643,10.75,7.25
72644,1.5,3.75
72645,4.5,13.25
72646,2.5,10.5
72647,3.5,5.75
72648,5.75,7.5
72649,11.0,9.25
72650,8.25,5.5
72651,2.75,4.5
72652,5.25,3.0
72653,2.0,1.75
72654,8.0,4.5
72655,10.75,3.5
72656,9.5,9.75
72657,6.25,8.75
72658,9.0,11.25
72659,6.0,8.25
72660,3.75,4.75
72661,4.5,12.25
72662,7.75,3.75
72663,6.5,11.25
72664,11.0,7.0
72665,11.25,4.5
72666,15.5,12.5
72667,11.25,9.25
72668,6.75,8.75
72669,6.0,5.75
72670,10.0,10.0
72671,6.0,5.25
72672,19.0,4.5
72673,9.0,8.0
72674,15.0,9.25
72675,5.5,4.75
72676,4.5,5.75
72677,6.5,7.5
72678,15.25,9.0
72679,10.0,5.5
72680,12.75,7.25
72681,10.0,11.0
72682,6.5,6.25
72683,3.5,9.25
72684,3.5,14.5
72685,11.5,6.25
72686,2.75,8.0
72687,8.5,10.75
72688,7.0,4.5
72689,6.0,5.5
72690,8.0,8.75
72691,3.5,3.75
72692,15.0,13.0
72693,4.75,3.25
72694,7.0,9.0
72695,6.25,4.25
72696,6.25,15.0
72697,8.0,5.25
72698,4.25,14.0
72699,8.0,10.0
72700,14.25,4.0
72701,9.5,11.5
72702,8.75,5.75
72703,13.25,11.75
72704,6.5,8.75
72705,2.5,2.5
72706,3.25,6.5
72707,7.5,11.25
72708,8.75,10.25
72709,9.75,17.25
72710,6.0,10.75
72711,9.0,10.5
72712,6.5,5.75
72713,8.5,9.25
72714,6.5,6.75
72715,11.0,4.75
72716,3.0,9.75
72717,9.25,8.25
72718,2.0,7.0
72719,6.75,4.75
72720,12.75,9.25
72721,6.0,9.75
72722,5.0,7.75
72723,6.0,13.75
72724,4.0,4.5
72725,6.75,9.75
72726,7.5,9.75
72727,10.0,6.0
72728,7.25,7.75
72729,12.5,10.25
72730,6.75,9.0
72731,10.5,14.25
72732,10.0,10.5
72733,11.25,6.25
72734,10.0,7.0
72735,12.25,11.5
72736,12.75,9.5
72737,2.5,12.0
72738,1.5,10.5
72739,9.25,6.5
72740,5.75,10.5
72741,8.75,8.75
72742,4.75,4.0
72743,8.5,6.5
72744,4.75,4.75
72745,7.25,5.25
72746,5.75,2.75
72747,3.75,8.0
72748,12.75,7.25
72749,9.75,4.25
72750,7.25,9.5
72751,14.25,11.0
72752,12.5,5.0
72753,11.5,16.0
72754,10.5,3.25
72755,8.0,12.0
72756,13.75,7.5
72757,10.0,8.25
72758,9.0,4.5
72759,11.25,5.5
72760,4.5,11.0
72761,7.25,7.75
72762,7.5,9.25
72763,3.75,8.25
72764,10.75,3.0
72765,4.75,11.5
72766,10.0,4.75
72767,2.0,7.75
72768,5.25,2.5
72769,7.25,11.25
72770,6.0,6.5
72771,6.0,8.0
72772,10.75,7.75
72773,11.75,8.5
72774,4.25,6.75
72775,14.5,6.0
72776,14.0,9.25
72777,7.25,9.0
72778,6.25,8.0
72779,8.25,8.75
72780,11.5,6.25
72781,7.5,7.75
72782,11.5,12.0
72783,5.75,4.5
72784,11.5,8.25
72785,6.5,7.5
72786,5.25,3.5
72787,3.0,6.5
72788,8.75,4.25
72789,7.25,14.25
72790,7.0,2.5
72791,11.5,7.0
72792,5.0,4.75
72793,7.75,5.5
72794,3.0,6.75
72795,14.0,5.0
72796,10.25,9.75
72797,6.5,9.25
72798,6.75,10.25
72799,5.5,7.25
72800,9.75,6.75
72801,7.75,8.75
72802,13.0,8.0
72803,7.75,5.25
72804,8.5,7.75
72805,13.25,5.75
72806,3.75,9.75
72807,12.25,12.25
72808,3.5,11.25
72809,8.25,7.5
72810,2.25,2.25
72811,11.0,14.25
72812,8.5,7.5
72813,6.5,6.75
72814,13.25,5.75
72815,7.0,6.0
72816,10.75,15.25
72817,12.75,7.0
72818,13.25,9.25
72819,9.0,5.5
72820,6.25,4.5
72821,13.75,9.5
72822,10.0,8.25
72823,7.75,7.5
72824,12.5,9.0
72825,9.0,4.75
72826,4.25,4.75
72827,11.25,6.25
72828,16.0,4.25
72829,8.0,10.0
72830,4.75,8.0
72831,9.0,10.25
72832,8.0,12.5
72833,10.5,7.0
72834,8.0,6.0
72835,6.5,8.5
72836,12.75,9.5
72837,7.25,6.75
72838,7.25,5.75
72839,3.75,10.25
72840,9.25,4.0
72841,16.75,11.5
72842,5.5,5.0
72843,4.0,7.0
72844,10.0,7.25
72845,6.25,13.0
72846,6.25,5.5
72847,10.0,11.75
72848,4.75,7.0
72849,11.75,8.0
72850,6.25,7.75
72851,4.75,3.5
72852,2.75,7.25
72853,4.75,12.25
72854,7.0,13.5
72855,8.25,5.0
72856,10.75,3.75
72857,4.5,11.0
72858,8.5,9.25
72859,10.5,4.25
72860,4.5,13.25
72861,8.5,4.25
72862,5.75,3.5
72863,11.25,8.0
72864,6.25,9.0
72865,4.25,4.25
72866,6.0,4.75
72867,9.25,10.75
72868,15.5,2.5
72869,11.0,6.0
72870,5.25,7.0
72871,3.0,14.0
72872,11.75,13.75
72873,16.75,13.25
72874,13.0,9.5
72875,11.75,7.75
72876,11.0,14.25
72877,13.25,2.5
72878,4.5,13.0
72879,4.0,3.5
72880,11.25,8.25
72881,8.75,16.0
72882,9.75,12.0
72883,10.0,8.75
72884,10.0,12.0
72885,6.75,1.5
72886,5.5,14.75
72887,8.0,14.75
72888,7.25,7.5
72889,2.0,7.0
72890,4.25,12.25
72891,8.5,6.75
72892,5.0,10.25
72893,6.5,13.25
72894,7.75,8.25
72895,7.0,8.0
72896,6.0,4.0
72897,6.0,6.75
72898,1.25,2.25
72899,12.25,7.5
72900,10.75,8.0
72901,9.5,2.75
72902,8.25,10.0
72903,6.5,6.0
72904,9.25,6.75
72905,2.5,8.75
72906,9.25,4.75
72907,9.0,4.5
72908,12.0,8.75
72909,6.25,12.75
72910,3.5,9.5
72911,8.75,7.5
72912,8.25,4.25
72913,8.0,10.75
72914,5.25,3.0
72915,7.5,4.5
72916,9.0,7.0
72917,8.5,8.75
72918,11.5,5.75
72919,5.5,6.25
72920,5.5,10.0
72921,2.75,2.5
72922,8.0,9.25
72923,6.0,14.25
72924,9.75,4.0
72925,3.25,8.0
72926,14.0,3.25
72927,5.0,6.75
72928,5.75,3.5
72929,6.25,14.5
72930,4.0,4.5
72931,14.75,3.75
72932,2.75,5.0
72933,10.75,5.0
72934,9.75,11.75
72935,13.75,6.0
72936,10.75,6.5
72937,8.25,5.75
72938,12.25,14.75
72939,8.25,4.5
72940,7.25,4.75
72941,9.0,9.25
72942,8.5,6.75
72943,10.0,14.75
72944,5.75,11.5
72945,6.25,4.5
72946,5.0,13.25
72947,11.0,13.75
72948,10.0,5.75
72949,8.75,3.0
72950,7.5,11.25
72951,4.25,6.25
72952,7.0,11.0
72953,10.5,3.75
72954,5.5,4.25
72955,8.5,7.0
72956,10.25,8.0
72957,7.0,6.5
72958,3.25,2.25
72959,6.25,2.25
72960,13.75,6.5
72961,6.0,14.5
72962,6.5,12.75
72963,3.0,14.0
72964,8.5,2.75
72965,1.0,2.5
72966,9.75,4.0
72967,5.5,2.75
72968,2.75,3.25
72969,5.5,6.75
72970,16.0,5.0
72971,10.75,7.25
72972,6.75,7.25
72973,11.0,9.5
72974,5.25,2.75
72975,7.0,3.75
72976,4.0,9.5
72977,13.25,7.5
72978,5.25,4.0
72979,7.5,4.75
72980,3.5,5.0
72981,3.0,6.75
72982,7.25,10.25
72983,9.5,5.5
72984,7.5,4.5
72985,4.25,3.0
72986,9.0,6.75
72987,8.75,15.0
72988,11.25,6.75
72989,2.0,12.75
72990,7.5,11.0
72991,5.25,11.5
72992,9.25,12.0
72993,7.0,5.0
72994,5.75,7.0
72995,6.25,8.0
72996,4.75,7.25
72997,3.25,1.5
72998,1.25,5.5
72999,13.75,13.75
73000,8.25,15.5
73001,13.75,8.75
73002,6.5,8.25
73003,6.75,12.75
73004,8.75,7.25
73005,11.25,12.5
73006,14.0,4.75
73007,8.25,10.0
73008,11.5,3.75
73009,6.5,14.25
73010,9.0,4.5
73011,10.75,9.75
73012,7.0,14.5
73013,11.75,3.5
73014,4.25,10.75
73015,6.0,7.0
73016,12.25,9.0
73017,6.5,5.5
73018,7.5,5.0
73019,3.75,10.0
73020,7.75,8.75
73021,8.25,7.5
73022,6.25,1.5
73023,5.75,3.5
73024,3.75,13.5
73025,14.75,8.5
73026,8.0,8.25
73027,6.5,4.75
73028,4.5,5.75
73029,5.5,1.5
73030,6.25,3.75
73031,5.25,9.5
73032,7.75,12.5
73033,5.75,8.5
73034,8.75,9.5
73035,8.0,6.0
73036,8.25,12.5
73037,6.75,6.75
73038,6.5,10.25
73039,5.25,7.0
73040,1.5,5.0
73041,6.75,12.25
73042,8.0,7.25
73043,11.25,2.5
73044,5.0,7.0
73045,3.75,7.0
73046,5.5,12.5
73047,12.5,5.25
73048,3.5,12.5
73049,3.25,5.0
73050,5.75,4.5
73051,10.0,9.5
73052,3.25,6.5
73053,9.5,5.5
73054,8.5,5.5
73055,8.5,8.75
73056,11.75,12.75
73057,4.25,6.75
73058,14.0,6.5
73059,9.75,10.5
73060,8.0,4.0
73061,3.5,4.25
73062,12.75,5.25
73063,13.25,13.25
73064,15.5,3.25
73065,11.0,11.75
73066,5.0,5.75
73067,13.0,16.5
73068,9.5,3.5
73069,12.0,10.0
73070,4.5,10.75
73071,8.5,5.0
73072,14.75,11.75
73073,9.5,8.5
73074,18.25,8.5
73075,8.25,3.75
73076,9.75,7.5
73077,4.0,8.5
73078,6.5,11.25
73079,17.0,0.5
73080,11.75,4.75
73081,13.5,8.25
73082,10.25,8.5
73083,16.0,10.0
73084,2.75,3.5
73085,5.75,5.25
73086,10.5,1.5
73087,4.25,7.75
73088,11.75,7.0
73089,11.0,4.5
73090,7.75,8.25
73091,8.75,13.25
73092,5.75,11.0
73093,5.0,6.0
73094,9.25,10.0
73095,5.25,13.25
73096,8.25,5.25
73097,10.25,4.25
73098,10.25,13.5
73099,2.0,10.5
73100,7.0,4.25
73101,3.25,11.0
73102,10.5,2.25
73103,15.25,6.0
73104,2.75,2.75
73105,3.0,8.75
73106,12.0,5.5
73107,4.75,7.25
73108,11.5,7.0
73109,6.0,5.0
73110,7.75,7.75
73111,9.5,1.0
73112,2.5,5.5
73113,11.25,7.5
73114,0.75,9.0
73115,3.25,8.25
73116,4.75,8.0
73117,9.0,4.25
73118,7.5,7.75
73119,7.0,15.0
73120,5.5,13.5
73121,10.75,3.25
73122,10.75,13.5
73123,8.25,5.75
73124,10.25,9.75
73125,14.0,8.0
73126,9.5,4.75
73127,10.75,4.5
73128,5.25,9.0
73129,4.0,13.25
73130,3.5,3.0
73131,16.0,6.5
73132,4.5,6.75
73133,12.25,5.75
73134,9.0,4.5
73135,6.5,9.75
73136,3.25,8.25
73137,7.0,9.5
73138,2.25,7.5
73139,3.5,8.5
73140,11.25,8.75
73141,3.75,6.25
73142,12.0,9.5
73143,10.25,5.75
73144,8.5,6.25
73145,7.5,8.5
73146,5.5,1.5
73147,4.0,2.5
73148,13.5,5.5
73149,11.75,3.75
73150,7.75,4.25
73151,6.0,7.5
73152,9.5,10.0
73153,5.25,4.5
73154,5.25,9.75
73155,3.25,10.5
73156,7.25,8.75
73157,10.25,3.75
73158,6.5,8.5
73159,13.5,3.75
73160,3.75,9.0
73161,6.75,4.5
73162,3.5,7.25
73163,8.25,8.75
73164,5.5,8.75
73165,12.0,9.5
73166,8.5,6.75
73167,12.75,8.25
73168,6.0,11.25
73169,7.5,5.0
73170,6.25,7.75
73171,10.25,8.75
73172,2.0,8.75
73173,6.25,2.25
73174,11.25,4.0
73175,9.0,5.25
73176,14.0,11.5
73177,7.25,8.5
73178,2.5,6.5
73179,5.0,5.75
73180,9.25,8.5
73181,10.75,5.75
73182,7.75,8.75
73183,3.75,9.25
73184,1.25,10.0
73185,5.75,6.75
73186,3.25,12.75
73187,9.25,6.75
73188,6.0,6.5
73189,10.25,11.75
73190,7.5,7.75
73191,4.5,11.75
73192,6.0,9.5
73193,12.25,14.75
73194,4.75,7.25
73195,8.25,4.75
73196,5.5,2.75
73197,13.25,11.25
73198,10.0,3.5
73199,9.5,10.75
73200,6.5,8.75
73201,14.0,4.25
73202,9.5,6.5
73203,8.0,4.25
73204,4.5,9.75
73205,8.25,7.75
73206,8.25,3.25
73207,9.0,7.0
73208,8.5,11.0
73209,9.0,7.75
73210,4.5,14.25
73211,10.25,11.25
73212,14.25,11.75
73213,11.75,8.25
73214,5.25,10.5
73215,7.25,10.0
73216,7.0,5.75
73217,4.25,8.5
73218,10.25,13.75
73219,6.5,5.75
73220,6.75,4.25
73221,8.25,8.0
73222,3.75,14.75
73223,12.5,10.5
73224,7.25,7.75
73225,3.75,7.75
73226,11.25,11.5
73227,6.0,4.0
73228,4.75,7.75
73229,7.25,14.0
73230,10.5,12.5
73231,9.25,9.5
73232,6.5,3.25
73233,11.0,5.0
73234,5.5,11.25
73235,4.25,6.5
73236,5.5,7.5
73237,1.5,4.0
73238,9.5,4.0
73239,9.0,9.0
73240,4.75,8.0
73241,3.75,6.25
73242,15.25,5.75
73243,14.75,11.5
73244,10.75,16.0
73245,14.0,4.5
73246,8.0,1.25
73247,14.0,5.25
73248,3.0,10.0
73249,4.75,13.0
73250,2.5,8.25
73251,7.0,8.75
73252,5.25,6.25
73253,6.25,3.5
73254,5.25,6.0
73255,10.75,2.5
73256,7.5,8.0
73257,10.75,7.0
73258,8.5,9.0
73259,10.0,4.75
73260,6.25,5.5
73261,13.25,11.0
73262,10.75,4.5
73263,6.0,7.75
73264,3.0,1.5
73265,5.0,5.75
73266,8.25,6.25
73267,12.0,8.75
73268,10.0,5.5
73269,10.5,9.5
73270,3.5,9.5
73271,3.75,8.25
73272,12.0,5.25
73273,11.5,11.0
73274,6.5,9.5
73275,12.0,6.25
73276,3.25,12.5
73277,9.0,4.75
73278,4.0,7.0
73279,2.25,8.5
73280,6.25,7.0
73281,8.0,5.75
73282,7.0,16.25
73283,9.0,9.25
73284,8.0,14.75
73285,4.5,4.75
73286,5.5,6.5
73287,8.75,7.5
73288,10.0,2.5
73289,6.75,8.75
73290,15.0,9.25
73291,6.25,12.0
73292,2.25,7.75
73293,5.5,6.75
73294,4.5,11.25
73295,2.75,1.25
73296,10.0,6.25
73297,6.5,8.5
73298,12.5,7.5
73299,6.5,8.75
73300,1.0,11.0
73301,13.75,3.0
73302,10.0,9.5
73303,6.5,12.75
73304,12.5,3.5
73305,10.5,3.5
73306,7.25,7.5
73307,6.0,4.25
73308,5.25,5.0
73309,6.5,7.5
73310,6.5,7.0
73311,7.75,4.5
73312,9.0,7.5
73313,13.5,6.0
73314,5.5,7.5
73315,5.0,5.25
73316,4.75,4.75
73317,10.0,17.0
73318,6.5,1.75
73319,2.75,11.75
73320,4.0,6.5
73321,10.75,7.5
73322,11.75,9.25
73323,9.25,8.0
73324,12.5,3.5
73325,7.0,11.25
73326,5.0,11.25
73327,7.75,6.25
73328,4.0,4.0
73329,7.0,16.25
73330,6.25,3.25
73331,4.25,9.0
73332,3.75,9.0
73333,8.75,4.0
73334,6.25,15.0
73335,5.75,12.0
73336,7.5,6.0
73337,6.5,8.5
73338,1.75,10.75
73339,10.5,6.5
73340,12.75,11.0
73341,14.25,10.25
73342,6.25,3.5
73343,6.75,8.75
73344,8.75,8.0
73345,7.25,13.0
73346,9.0,14.0
73347,8.25,6.25
73348,7.0,5.75
73349,8.0,7.25
73350,11.75,7.0
73351,4.5,10.5
73352,7.25,9.0
73353,2.25,13.25
73354,5.5,6.0
73355,4.0,10.25
73356,4.75,12.0
73357,5.25,1.75
73358,2.25,10.0
73359,5.75,7.5
73360,6.25,12.75
73361,6.5,7.5
73362,8.25,4.5
73363,8.75,9.25
73364,5.5,6.25
73365,11.75,10.25
73366,10.5,5.25
73367,7.0,9.75
73368,8.5,4.5
73369,7.0,5.5
73370,2.5,14.5
73371,8.5,5.5
73372,4.0,5.0
73373,9.0,4.5
73374,5.75,1.25
73375,6.0,11.75
73376,9.25,3.0
73377,6.25,14.5
73378,7.5,5.75
73379,11.25,2.0
73380,9.5,6.5
73381,8.5,13.5
73382,7.75,6.5
73383,7.0,9.0
73384,9.25,10.25
73385,10.5,6.25
73386,10.0,5.75
73387,4.25,13.0
73388,7.25,7.0
73389,5.75,9.25
73390,3.25,4.25
73391,3.5,4.0
73392,8.5,8.0
73393,5.0,10.25
73394,4.25,2.25
73395,4.0,6.25
73396,6.25,8.75
73397,6.25,12.25
73398,2.5,6.25
73399,5.0,10.75
73400,6.75,8.0
73401,12.5,3.25
73402,5.0,14.0
73403,8.0,3.5
73404,5.5,9.0
73405,5.25,3.5
73406,8.75,11.75
73407,11.0,10.0
73408,4.5,12.75
73409,1.75,13.0
73410,13.0,13.25
73411,7.75,8.25
73412,10.5,7.5
73413,2.25,5.5
73414,5.5,6.5
73415,6.5,4.5
73416,8.0,12.5
73417,7.5,3.5
73418,11.75,6.0
73419,5.25,9.5
73420,11.5,2.25
73421,10.5,7.75
73422,15.25,12.0
73423,11.25,9.5
73424,10.0,3.0
73425,4.5,8.0
73426,6.75,6.0
73427,3.75,3.25
73428,8.75,5.25
73429,9.5,1.5
73430,10.5,8.5
73431,12.75,8.5
73432,5.75,11.25
73433,7.0,4.0
73434,9.0,10.25
73435,8.75,5.5
73436,3.0,5.75
73437,3.0,13.5
73438,4.75,4.0
73439,4.75,7.75
73440,8.25,5.75
73441,12.0,10.5
73442,6.75,6.5
73443,13.25,4.5
73444,5.0,9.0
73445,8.5,8.0
73446,9.0,5.25
73447,10.25,11.0
73448,8.0,13.0
73449,11.0,3.0
73450,5.25,8.75
73451,6.5,11.25
73452,10.25,5.75
73453,7.75,9.75
73454,11.25,7.0
73455,13.75,10.5
73456,10.25,1.5
73457,7.0,6.75
73458,6.0,5.75
73459,6.0,7.75
73460,11.5,1.75
73461,2.5,8.5
73462,3.0,6.5
73463,6.25,10.5
73464,7.0,3.25
73465,4.25,5.5
73466,6.5,11.75
73467,1.75,4.75
73468,3.5,15.75
73469,6.25,7.25
73470,6.75,7.5
73471,5.5,10.25
73472,4.0,7.5
73473,10.0,8.75
73474,3.75,9.75
73475,7.5,6.25
73476,7.25,2.5
73477,8.0,8.0
73478,2.0,9.25
73479,8.25,10.75
73480,9.0,3.0
73481,11.25,6.5
73482,7.0,3.75
73483,8.25,11.5
73484,4.75,9.75
73485,7.25,6.75
73486,11.75,10.0
73487,4.75,14.5
73488,7.75,8.5
73489,8.75,7.75
73490,4.25,11.0
73491,8.25,3.75
73492,13.25,4.0
73493,6.0,10.0
73494,6.25,3.75
73495,6.75,2.25
73496,1.25,6.5
73497,9.25,8.5
73498,7.0,5.5
73499,6.25,5.75
73500,2.5,4.5
73501,7.0,12.75
73502,11.25,9.0
73503,14.0,6.75
73504,6.25,7.75
73505,8.75,13.5
73506,8.0,2.5
73507,13.5,8.5
73508,3.25,9.25
73509,1.5,9.5
73510,3.75,13.0
73511,9.5,10.75
73512,13.75,10.0
73513,11.0,9.25
73514,11.5,8.75
73515,4.5,8.75
73516,9.0,7.25
73517,6.75,5.75
73518,12.0,7.25
73519,10.25,9.0
73520,1.75,8.0
73521,6.5,11.25
73522,9.5,11.25
73523,6.5,10.5
73524,11.25,6.25
73525,13.5,3.75
73526,9.0,4.0
73527,12.25,5.25
73528,3.75,10.25
73529,7.5,5.25
73530,9.25,9.75
73531,6.0,5.75
73532,10.0,5.5
73533,9.25,6.75
73534,2.75,6.0
73535,7.0,3.75
73536,8.0,11.75
73537,6.0,4.25
73538,7.0,8.25
73539,3.0,4.0
73540,9.5,7.25
73541,4.0,10.5
73542,10.0,9.75
73543,4.25,8.0
73544,5.25,8.0
73545,11.5,12.5
73546,5.75,9.5
73547,9.25,3.5
73548,5.25,9.5
73549,2.0,11.25
73550,3.25,13.5
73551,6.75,6.25
73552,10.75,11.0
73553,6.75,6.5
73554,15.25,9.75
73555,7.75,5.75
73556,11.75,12.5
73557,12.25,13.0
73558,3.5,6.0
73559,17.0,5.5
73560,6.75,4.0
73561,7.0,3.5
73562,11.75,2.25
73563,9.0,13.0
73564,10.25,5.75
73565,14.75,8.25
73566,10.25,10.25
73567,7.75,9.25
73568,7.5,2.5
73569,6.5,5.25
73570,8.75,5.75
73571,10.25,9.5
73572,9.0,7.75
73573,8.75,9.0
73574,7.0,5.25
73575,9.5,3.5
73576,6.5,6.5
73577,8.75,9.5
73578,7.25,2.5
73579,9.5,10.0
73580,4.5,8.25
73581,7.25,3.5
73582,16.75,8.75
73583,5.25,11.75
73584,10.0,12.0
73585,6.5,10.0
73586,11.25,6.0
73587,9.0,6.75
73588,4.75,7.25
73589,7.0,8.0
73590,9.75,8.0
73591,11.75,12.25
73592,12.75,14.0
73593,8.0,9.5
73594,3.25,14.0
73595,10.5,3.0
73596,10.25,6.75
73597,9.0,10.5
73598,6.5,12.75
73599,11.5,11.5
73600,3.5,8.25
73601,11.25,7.5
73602,5.25,8.25
73603,7.25,4.0
73604,2.75,6.75
73605,4.25,6.5
73606,4.75,13.0
73607,5.5,9.5
73608,4.25,7.0
73609,7.5,6.5
73610,10.25,10.5
73611,4.25,3.5
73612,4.75,8.25
73613,8.0,8.0
73614,2.0,8.0
73615,5.75,13.25
73616,9.0,10.5
73617,9.0,7.5
73618,1.75,6.75
73619,15.0,1.25
73620,2.25,7.0
73621,9.75,9.5
73622,5.25,15.5
73623,6.25,6.0
73624,6.5,11.75
73625,6.5,3.5
73626,13.25,11.5
73627,11.5,7.5
73628,11.75,2.5
73629,8.25,3.0
73630,4.25,9.75
73631,4.25,8.5
73632,4.5,13.5
73633,7.5,10.5
73634,6.5,4.0
73635,4.0,7.75
73636,5.75,12.25
73637,3.5,6.5
73638,10.5,12.0
73639,5.75,6.25
73640,10.25,4.75
73641,8.0,4.25
73642,3.0,10.5
73643,6.25,10.25
73644,12.25,2.25
